shelfmark,aggregate_score,signal_count,signals,non_bibliographic_hits,detail_url,viewer_url,best_snippet
Barb.lat.4172,6.0,1,anonimo,1,https://digi.vatlib.it/mss/detail/Barb.lat.4172,https://digi.vatlib.it/view/MSS_Barb.lat.4172,1) 55v-58r: Duetto da Il Vespasiano. 2) 60v-61v: Duetto da Il Vespasiano. 3) 81r-85r: Duetto da Il Vespasiano. 4) 91r-92v: Duetto da Il Vespasiano. 5) 93r-96r: Duetto da Il Vespasiano.
Barb.lat.4673,6.0,1,anonimo,1,https://digi.vatlib.it/mss/detail/Barb.lat.4673,https://digi.vatlib.it/view/MSS_Barb.lat.4673,"1) 50r-55v: Discorso [di anonimo ] nel quale si dimostra con raggioni efficacissime et essempi della sacra scrittura che la Santità di N. S. Innocenzo X non deve ritardare il corso della giustizia con i Barberini ne temere cosa veruna per la di loro protettione del Re Christianissimo [Luigi XIV, re di Francia] 2) 142r-174r: Lettera di anonimo ad anonimo . 3) 176r-194r: Lettera di anonimo ad anonimo che contiene un giudizio sui cardinali papabili nel conclave che si sarebbe aperto alla morte di Innocenzo X."
Borg.lat.158,6.0,1,anonimo,1,https://digi.vatlib.it/mss/detail/Borg.lat.158,https://digi.vatlib.it/view/MSS_Borg.lat.158,Low Quality 1) 1r-196v: Dissertatio de cultu Sancti Iohannis Sirimensis cognomitati Maronis primi Antiocheni Syro-Maronitarum Patriarchae ad Eminentissimos ac Reverendissimos DD. Cardinales Sacrae Rituum Congregationi praepositos.
Borg.lat.384,6.0,1,anonimo,1,https://digi.vatlib.it/mss/detail/Borg.lat.384,https://digi.vatlib.it/view/MSS_Borg.lat.384,1) 123r: 2) 154r: 3) 154v(2): 4) 154v-155r: 5) 155r(1): Sonetto anonimo . 6) 155r(2): 7) 155r-v: 8) 155v(1): 9) 155v(2): 10) 156r(2): Sonetto anonimo . 11) 156r-v: 12) 156v(2): 13) 157r(1): 14) 157r(2): 15) 157v(1): 16) 157v(2): 17) 158r(2): 18) 158r-v: 19) 158v(1): 20) 158v(2): 21) 159r(1): 22) 159r(2): 23) 159v-160r: 24) 160r(1): 25) 160r(2): 26) 160v(1): 27) 160v(2): Sonetto anonimo .
Cappon.241,6.0,1,anonimo,1,https://digi.vatlib.it/mss/detail/Cappon.241,https://digi.vatlib.it/view/MSS_Cappon.241,"1) < Anonimo Romano, Cronica> Sec. XVII 2) 1r-58v: <Vita di Cola di Rienzo, capitolo 23> 3) 59r-69r: <Capitolo come lo senatore fo allapidato da Romani e delli magnifici fatti li quali fece m. Egidio Conchese de Spagna legato cardinale, per recuperare lo patrimonio, la marcha de Ancona e Romagna> 4) 69v-76r: <Capitolo come fo sconfitto lo principe della Morea a porta de castiello Santo Angelo e como fo trovato Guelfo e gebellino e delle conditioni de Dante e soa vita> 5) 77r-79v: <Capitolo XXIII del quinquagesimo Iubileo in Roma>"
Cappon.242,6.0,1,anonimo,1,https://digi.vatlib.it/mss/detail/Cappon.242,https://digi.vatlib.it/view/MSS_Cappon.242,"1) < Anonimo Romano, Cronica> Sec. XVII 2) 1r-65r: <Vita di Cola di Rienzo> 3) 65r-76r: <Capitolo XXVII come lo senatore allapidato da Romani e delli magnifici fatti li quali fece missere Egidio Conchese de Spagna legato cardinale, per recuperare lo patrimonio, la marca de Ancona et Romagna> 4) 76v-82r: <Capitolo XXIII del quinquagesimo Iubileo in Roma>"
Ott.lat.1893,6.0,1,anonimo,1,https://digi.vatlib.it/mss/detail/Ott.lat.1893,https://digi.vatlib.it/view/MSS_Ott.lat.1893,1) 77r-79v: Orazione di anonimo per la festa dell'Annunciazione della Vergine. 2) 86v: Lettera di anonimo . 3) 86v-87v: Lettera di anonimo . 4) 87v: Lettera di anonimo . 5) 87v-88v: Lettera di anonimo . 6) 88v-89v: Lettera di anonimo .
Ott.lat.2245,6.0,1,anonimo,1,https://digi.vatlib.it/mss/detail/Ott.lat.2245,https://digi.vatlib.it/view/MSS_Ott.lat.2245,"1) 58r-87r: Nani, Battista, 1616-1678 Ragguaglio che fa il Sig. Ambasciatore di Venezia al suo Principe tanto de' suoi viaggi che de trattati della sua ambasciata alla corte christianissima. 2) 88r-120r: Zane, Domenico, m. 1672 Lo stato e le forze fomidabili della gran monarchia di Spagna ridotta al presente quasi miserabile per la cupidigia d'Infedeli Ministri ridotta contro suo genio all'Union di Francia nella congiuntura della Pace de' Pirenei con il maritaggio dell'Infante."
Ott.lat.2813,6.0,1,anonimo,1,https://digi.vatlib.it/mss/detail/Ott.lat.2813,https://digi.vatlib.it/view/MSS_Ott.lat.2813,"1) 10v: Per la troppa sollecita venuta dell'E.mo Bussi [Giovanni Battista], che pretende al papato. 2) 11r: Sonetto di anonimo , contro mons. Guido del Palagio, prefetto dell'Annona, in occasione del conclave da cui uscì eletto Benedetto XIII. 3) 11v: Al Sacro Collegio. 4) 12r: Sonetto di anonimo in occasione del conclave da cui uscì eletto Benedetto XIII. 5) 12v: Sonetto di anonimo in occasione del conclave da cui uscì eletto Benedetto XIII. 6) 31v: Giuramento del card. [Giulio] Alberoni nell'ingresso al conclave. 7) 41v: Sonetto di anonimo in lode di Innocenzo XIII. 8) 42v: Sonetto di anonimo contro il card. Giuseppe Renato Imperiali, in occasione del conclave da cui uscì eletto Benedetto XIII. 9) 44r: In sede vacante doppo la morte di Innocentio XIII esortatione alli rev.mi Sig. cardinali all'entrare in Conclave 10) 44v: Sonetto satirico di anonimo in occasione del conclave da cui uscì eletto Benedetto XIII. 11) 45r(1): Sonetto satirico di anonimo in occasione del conclave da cui..."
Borgh.140,6.0,1,anonymus,1,https://digi.vatlib.it/mss/detail/Borgh.140,https://digi.vatlib.it/view/MSS_Borgh.140,1) 1r-2r: Sermo anonymus . 2) 7v-8v: Sermo anonymus . 3) 9r-10r: Sermo anonymus . 4) 10r-11r: Sermo anonymus . 5) 30r-32r: Sermo anonymus . 6) 45v-47v: Sermo anonymus . 7) 47v-48v: Sermo anonymus . 8) 50bisv-52v: Sermo anonymus . 9) 50v-50bisv: Sermo anonymus . 10) 52v-54v: Sermo anonymus . 11) 57r-58r: Sermo anonymus . 12) 60v-61v: Sermo anonymus . 13) 63r-64r: Sermo anonymus . 14) 64bisv-65r: Sermo anonymus . 15) 64r-64bisv: Sermo anonymus . 16) 65r-66v: Sermo anonymus . 17) 66v-67v: Sermo anonymus . 18) 67v-68v: Sermo anonymus . 19) 68v-70v: Sermo anonymus . 20) 70v-72v: Sermo anonymus . 21) 72v-74r: Sermo anonymus . 22) 76r-78r: Sermo anonymus . 23) 78r-81r: Sermo anonymus .
Borgh.342,6.0,1,anonymus,1,https://digi.vatlib.it/mss/detail/Borgh.342,https://digi.vatlib.it/view/MSS_Borgh.342,"1) 6v-7r: Amandus de Sancto Quintino, O.P., m. c. 1301. Opere spurie e dubbie Sermo anonymus . 2) 7v: Amandus de Sancto Quintino, O.P., m. c. 1301. Opere spurie e dubbie Dominica xxiii 3) 14v-17r: Sermo anonymus de s. Thoma Aquinate."
Vat.ar.107,6.0,1,anonymus,1,https://digi.vatlib.it/mss/detail/Vat.ar.107,https://digi.vatlib.it/view/MSS_Vat.ar.107,"Low Quality 1) 89r-93r: مختصر اصول الذين النصرانية وهم اربعة فصول ""Compendium de fundamentis religionis christianae, sectiones autem sunt quattuor"" 2) 106r-107v: باب يتضمن الرب على من حجب الصلبوت ""Capitulum quod continet responsionem ad eos qui (Iesu Christi) crucifixionem negant"""
Vat.lat.1783,6.0,1,anonymus,1,https://digi.vatlib.it/mss/detail/Vat.lat.1783,https://digi.vatlib.it/view/MSS_Vat.lat.1783,"1) 136v-139r: Excerptum de astrologia Arati. 2) 152v: Schemata ad doctrinas ecclesiasticas pertitentia, ut tractationem scripturarum, catenam peccati, causas remissionis. 3) 154r: Schema de viciis principalibus. 4) 157r: Schemata de temptationibus, de causis pro quibus infirmitate affligimur. 5) 159r: Schema virtutum et vitiorum."
Vat.lat.7563,6.0,1,anonymus,1,https://digi.vatlib.it/mss/detail/Vat.lat.7563,https://digi.vatlib.it/view/MSS_Vat.lat.7563,"Low Quality 1) 73r-76v: Augustinus, s., vesc. d'Ippona, 354-430. Opere spurie e dubbie De desiderio et siti Anime in Deum 2) 76v-78r: Augustinus, s., vesc. d'Ippona, 354-430. Opere spurie e dubbie De confesione [sic] proprie vilitatis 3) 78r-80r: Augustinus, s., vesc. d'Ippona, 354-430. Opere spurie e dubbie Consideratio divine maiestatis 4) 80r-81r: Augustinus, s., vesc. d'Ippona, 354-430 Quod anima fidelis sit santuarium Dei 5) 81r-v: Augustinus, s., vesc. d'Ippona, 354-430. Opere spurie e dubbie De fervore dilectionis vel charitatis 6) 82r-84r: Augustinus, s., vesc. d'Ippona, 354-430. Opere spurie e dubbie De gloria celestis patrie 7) 84v-87r: Augustinus, s., vesc. d'Ippona, 354-430. Opere spurie e dubbie De inefabili dulcedine Dei"
Barb.lat.4140,6.0,1,attribuzione,1,https://digi.vatlib.it/mss/detail/Barb.lat.4140,https://digi.vatlib.it/view/MSS_Barb.lat.4140,"1) 31v-32v: Gabrielli, Domenico, 1659-1690. Opere spurie e dubbie 2) 38r-39r: Gabrielli, Domenico, 1659-1690. Opere spurie e dubbie 3) 39v-40v: Gabrielli, Domenico, 1659-1690. Opere spurie e dubbie"
Barb.lat.4149,6.0,1,attribuzione,1,https://digi.vatlib.it/mss/detail/Barb.lat.4149,https://digi.vatlib.it/view/MSS_Barb.lat.4149,"1) 1r-v: Petti, Paolo, m. 1678. Opere spurie e dubbie 2) 193r-194r: Scarlatti, Alessandro, 1660-1725. Opere spurie e dubbie 3) 195r-196v: Scarlatti, Alessandro, 1660-1725. Opere spurie e dubbie 4) 197r-198v: Scarlatti, Alessandro, 1660-1725. Opere spurie e dubbie 5) 199r-202r: Scarlatti, Alessandro, 1660-1725. Opere spurie e dubbie 6) 215r-216r: Scarlatti, Alessandro, 1660-1725. Opere spurie e dubbie 7) 217r-220v: Scarlatti, Alessandro, 1660-1725. Opere spurie e dubbie 8) 221r-222r: Scarlatti, Alessandro, 1660-1725. Opere spurie e dubbie"
Reg.lat.768,6.0,1,attribuzione,1,https://digi.vatlib.it/mss/detail/Reg.lat.768,https://digi.vatlib.it/view/MSS_Reg.lat.768,"1) 36r-62r: Manetti, Giannozzo, 1396-1459 Iannotii Manetti Florentini praefatio in vita Dantis et Francisci Petrarche et Iohannis Bocacii Florentini feliciter incipit. 2) 210v-213r: Donatus, Aelius, sec. IV Vita Virgilii per Donatum gramaticum composita incipit feliciter."
Barb.lat.1399,6.0,1,autografo,1,https://digi.vatlib.it/mss/detail/Barb.lat.1399,https://digi.vatlib.it/view/MSS_Barb.lat.1399,"1) 152r: Ubaldi, Angelo degli, 1327-1407 Consilium de societate fraterna et de dispositione bonorum societatis. 2) 194v: Ubaldi, Baldo degli, 1327?-1400 Notulae iuris super contentione de potestate."
Capp.Giulia.V.30,6.0,1,autografo,1,https://digi.vatlib.it/mss/detail/Capp.Giulia.V.30,https://digi.vatlib.it/view/MSS_Capp.Giulia.V.30,"1) Alessandro Scarlatti, Mottetto per l'Elevazione. sec. XVIII in. 2) 1r-4v: Scarlatti, Alessandro, 1660-1725 Caro mea. Mottetto per l’elevazione a 3 C. T. B. di Aless.o Scarlatti."
Capp.Giulia.X.27,6.0,1,autografo,1,https://digi.vatlib.it/mss/detail/Capp.Giulia.X.27,https://digi.vatlib.it/view/MSS_Capp.Giulia.X.27,"1) Pietro Raimondi, Inno e tre Antifone. sec. XIX med. 2) 1r-16v, 28r-368v: Raimondi, Pietro, 1786-1853 Inno per la festa dei S.S. Apostoli Pietro e Paolo Dedicato a S.E.R.ma Monsignor Giraud da Pietro Raimondi Maestro della V. Cappella Giulia Roma 1853. 3) 17r-27v: Raimondi, Pietro, 1786-1853 Feria VI. Post Domin: I. Quadragesimae ad Vesp."
Capp.Giulia.XV.70,6.0,1,autografo,1,https://digi.vatlib.it/mss/detail/Capp.Giulia.XV.70,https://digi.vatlib.it/view/MSS_Capp.Giulia.XV.70,"Low Quality 1) Vincenzo Ugolini, Composizioni vocali sacre. sec. XVII in. 2) 1r-v: Ugolini, Vincenzo, c. 1580-1638 Veni Creator Spiritus. 3) 2r-v: Ugolini, Vincenzo, c. 1580-1638 Jubilate Deo. 4) 3r: Ugolini, Vincenzo, c. 1580-1638 Illuminare his. 5) 3r-v: Ugolini, Vincenzo, c. 1580-1638 Omnes gentes. 6) 4r: Ugolini, Vincenzo, c. 1580-1638 Et tu puer propheta. 7) 4v: Ugolini, Vincenzo, c. 1580-1638 Petrus Apostolus. 8) 5r-6r: Ugolini, Vincenzo, c. 1580-1638 Litanie Lauretanae."
Ott.lat.1727,6.0,1,autografo,1,https://digi.vatlib.it/mss/detail/Ott.lat.1727,https://digi.vatlib.it/view/MSS_Ott.lat.1727,"Low Quality 1) 1r-4r: Sallustius Sallustii, m. 1448? Consilium. 2) 11v-12r: Perigli, Angelo de, m. 1453? Additio ad Iohannis Petruccii de Montesperello consilium quod inc. ""Ad cuius dubietatis determinationem"". 3) 20r-21v: Capra, Benedetto, m. 1470 Consilium. 4) 24r-25r: Capra, Benedetto, m. 1470 Additio [...] ad Iohannis Petruccii de Montesperello consilium, quod. inc.: ""Factum tale est, videlicet pro parte nobilis et magnifici viri Nelli de Balionibus""."
Reg.lat.373,6.0,1,autografo,1,https://digi.vatlib.it/mss/detail/Reg.lat.373,https://digi.vatlib.it/view/MSS_Reg.lat.373,"Low Quality 1) 15r-17r: Crisolino, Flavio, f. 1535 Epistula vel autographum testimonium de fraude Benedicti Accolti card. S.R.E. in causa inter Henricum VIII regem Anglorum et Catherinam eius uxorem habita anno 1535."
Borg.lat.32,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Borg.lat.32,https://digi.vatlib.it/view/MSS_Borg.lat.32,"Low Quality 1) 1r-447v: Agucchi, Giovanni Battista, arciv. di Amasea, 1570-1632 Lettere a diversi e per conto di diversi, appunti e carte varie. 2) 32r: Aldobrandini, Pietro, card., 1571-1621 Lettera a Vincenzo Lombardi, governatore di Palazzo Adriano. 3) 34r: Aldobrandini, Pietro, card., 1571-1621 Lettera a Sigismondo Donati, vesc. di Ascoli Piceno, nunzio apostolico in Venezia. 4) 36r: Aldobrandini, Pietro, card., 1571-1621 Lettera a Fernando (?) Matute y Acevedo, scritta per mano di Giovanni Battista Agucchia. 5) 43r-v, 50v: Ludovisi, Ludovico, card., 1595-1632 Lettera a mons. Ascanio Gesualdo, patriarca di Costantinopoli, nunzio presso l'imperatore. 6) 44r-45v, 49v: Ludovisi, Ludovico, card., 1595-1632 Lettere (3) al card. Francesco Cennini, nunzio apostolico in Spagna. 7) 69r-v: Agucchi, Giovanni Battista, arciv. di Amasea, 1570-1632 Lettera a Sallustio Lupi. 8) 158r: Agucchi, Giovanni Battista, arciv. di Amasea, 1570-1632 Lettera a mons. Ottavio Corsini, arciv. di Tarso, nunzi..."
Borg.lat.65,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Borg.lat.65,https://digi.vatlib.it/view/MSS_Borg.lat.65,"Low Quality 1) 191r-192v: Congregatio de Propaganda Fide Memoriale. 2) 303r: D'Adda, Ferdinando, card., 1650-1719 Lettera breve a mons. Silvio de' Cavalieri, segretario di Propaganda Fide."
Capp.Sist.658,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Capp.Sist.658,https://digi.vatlib.it/view/MSS_Capp.Sist.658,"Low Quality 1) 73r-75r: Baini, Giuseppe, 1775-1844 Moduli per la nomina dei Maestri di musica. 2) 76r-96r: Baini, Giuseppe, 1775-1844 Decreti emanati dai Maestri esaminatori delle Congregazioni dei Musici a Roma, sotto l'invocazione di S. Cecilia."
Capp.Sist.682,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Capp.Sist.682,https://digi.vatlib.it/view/MSS_Capp.Sist.682,"1) 1r-10r: Deliberazioni generali circa le persone e gli uffizi del Custode e Sottocustode dei libri della Cappella Pontificia. 2) 11r-12r: Baini, Giuseppe, 1775-1844 Relazione sull'intervento dei Cantori Pontifici nella Chiesa di S. Luigi dei Francesi per la festa di S. Ludovico, re di Francia."
Cappon.275,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Cappon.275,https://digi.vatlib.it/view/MSS_Cappon.275,"Low Quality 1) 170v: Capponi, Alessandro Gregorio, marchese, 1683-1746 Lettera a Carlo Lalli. 2) 334r: Capponi, Alessandro Gregorio, marchese, 1683-1746 Lettera a Filippo Argelati. 3) 427r-431v, 428r-429v, 558r-559r: Capponi, Alessandro Gregorio, marchese, 1683-1746 Lettere (3) all'abate di Rothelin, Carlo d'Orléans. 4) 466r-v, 465r: Capponi, Alessandro Gregorio, marchese, 1683-1746 Lettere (2) a Giuseppe Antonio Cinelli. 5) 487r-v: Capponi, Alessandro Gregorio, marchese, 1683-1746 Lettera a Francesco Pecci. 6) 672r: Capponi, Alessandro Gregorio, marchese, 1683-1746 Minuta per una iscrizione che avrebbe dovuto essere collocata in Campidoglio. 7) 672r-675v: Bianchini, Francesco, sac., 1662-1729 Minuta per una traduzione latina della epigrafe del marchese Alessandro Gregorio Capponi, che avrebbe dovuto essere collocata in Campidoglio. 8) 673r-675v: Bianchini, Francesco, sac., 1662-1729 Minuta per una traduzione latina della epigrafe del Marchese Alessandro Gregorio Capponi, che avrebb..."
Urb.lat.1404,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Urb.lat.1404,https://digi.vatlib.it/view/MSS_Urb.lat.1404,"1) 1r-99v: Iohannes Aegidius de Zamora, O.F.M., c. 1240- dopo il 1320 Liber contra venena et animalia venenosa et etiam contra minuta et vilia et tediosa vita nostre animalia ut sunt cimices, culices, cruci, lendes, pediculi et pulices et huiusmodi ad venerabilem fratrem R[aymundus Gualfredi] generalem ministrum."
Urb.lat.1690,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Urb.lat.1690,https://digi.vatlib.it/view/MSS_Urb.lat.1690,"1) 80r-86v: Innocentius PP. XI, b., 1611-1689 Minuta [...] della bolla che si pensa di fare per provvedere all'indennità della Sede e Camera Apostolica che si comunica al Sacro Collegio acciocché ciascuno dell'Em. Sig. cardinali intimi e suggerischi [...]"
Vat.lat.5967,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Vat.lat.5967,https://digi.vatlib.it/view/MSS_Vat.lat.5967,Low Quality 1) 35r-45v: Papi (1534-1549 : Paulus III) Breve ad Carolum V imperatorem post recessum Spirense. 2) 81r-83r: Papi (1534-1549 : Paulus III) Bulla suspensionem concilii revocans illudque denuo ad diem 15 Martii Tridentum indicens.
Vat.lat.6946,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Vat.lat.6946,https://digi.vatlib.it/view/MSS_Vat.lat.6946,"1) Sirleto, Guglielmo, card., 1514-1585 Lettere a diversi. sec. XVI 2) 2r, 116r, 182r, 315r, 330r, 376r, 381v, 401r, 412v: Sirleto, Guglielmo, card., 1514-1585 Lettere (9) a Camillo Savelli. 3) 2r, 46r: Sirleto, Guglielmo, card., 1514-1585 Lettere (2) a Tommaso Sirleto. 4) 2r-v: Sirleto, Guglielmo, card., 1514-1585 Lettera al card. Angelo Niccolini. 5) 2v(1): Sirleto, Guglielmo, card., 1514-1585 Lettera al card. Giulio Della Rovere. 6) 2v(2): Sirleto, Guglielmo, card., 1514-1585 Lettera a Felice de' Tiranni, arcivescovo di Urbino. 7) 3r(1): Sirleto, Guglielmo, card., 1514-1585 Lettera a Vincenzo Bellarmino. 8) 3r(2): Sirleto, Guglielmo, card., 1514-1585 Lettera a Biagio Cervini. 9) 3r(3): Sirleto, Guglielmo, card., 1514-1585 Lettera a Costanzo Cini. 10) 3v(1): Sirleto, Guglielmo, card., 1514-1585 Lettera al governatore di Camerino. 11) 3v(2): Sirleto, Guglielmo, card., 1514-1585 Lettera ad Antonio Giannotti, vescovo di Forlì. 12) 3v(3): Sirleto, Guglielmo, card., 1514-1585 Lettera a..."
Vat.lat.7122,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Vat.lat.7122,https://digi.vatlib.it/view/MSS_Vat.lat.7122,"Low Quality 1) 1r-289r: Ranaldi, Alessandro, 1578-1649 Minute dell'inventario delli libri manoscritti latini della libreria Palatina di mano di Alessandro Rainaldi e Donato Lilitilli, secondi custodi della libraria"
Vat.lat.7247,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Vat.lat.7247,https://digi.vatlib.it/view/MSS_Vat.lat.7247,Low Quality 1) 1r-3v: Lettera in cui si espongono alcune ragioni in favore del Tribunale della S. Rota nella questione di precedenza tra i baroni e titolati Romani e gli uditori della Rota medesima.
Vat.lat.7500,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Vat.lat.7500,https://digi.vatlib.it/view/MSS_Vat.lat.7500,"1) 194r-196r: Astalli, Fulvio, card., 1655-1721. Opere spurie e dubbie Minute di risposte alla lettera scritta dal card. Vincenzo Grimani in risposta al breve pontificio del 1 settembre 1708. 2) 194r-196v: Astalli, Fulvio, card., 1655-1721 Minuta di lettera [...] data a Signori Capi d'Ordine [Gaspare Carpegna, Benedetto Pamphili e Galeazzo Marescotti] per risposta al Signor Cardinale [Vincenzo] Grimani e data nel concistoro del 3 ottobre 1708."
Vat.lat.7750,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Vat.lat.7750,https://digi.vatlib.it/view/MSS_Vat.lat.7750,"1) 211v-213r: Alba, Fernando Alvarez de Toledo, duque de, 1507-1582‏ Minuta a Su Magestad [Filippo II] en Alva a 19 de sept. 1560 sobre lo que el enbajador de Francia Mons. de Limonges propuso"
Vat.lat.8373.pt.1,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Vat.lat.8373.pt.1,https://digi.vatlib.it/view/MSS_Vat.lat.8373.pt.1,"Low Quality 1) 48r: Benedictus PP. XIV, 1675-1758 Biglietto scritto dal papa [Benedetto XIV] a mons. de Thun [Giuseppe Maria] nel rimandargli la minuta della garanzia formata dal canonico [Pietro] Capello, segretario d'ordine del ministro suddetto. Casa, 9 feb. 1743. 2) 62r-85v: Minute (2) della memoria istorica del vicariato apostolico stabilito da papa Benedetto XIV nella parte austriaca della diocesi di Aquileia."
Vat.lat.8472.pt.1,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Vat.lat.8472.pt.1,https://digi.vatlib.it/view/MSS_Vat.lat.8472.pt.1,"1) 1r: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettera ad Anselm Casmir von Wambold, arciv. di Mainz. 2) 4r-231v passim: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettere al card. Francesco Adriano Ceva. 3) 6r, 10v, 25r, 26r-27v, 142r-143v: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettere (5) ad Antonio Ferragalli. 4) 6v-7r, 13r, 22v-23r, 178v: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettere (4) a Decio Francesco Vitelli, vesc. di Terni, poi arciv. di Urbino. 5) 8r, 10v, 12r, 22v: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettere (4) all'arcidiacono d'Arras Richard Pauli-Stravius. 6) 13r: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettera al vescovo Lorenzo Campeggi, nunzio in Spagna. 7) 29r: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettera a Cornelius Heinrich Motmans. 8) 48r, 52r, 63r, 66v, 89r-90r, 123r, 132v, 138v, 144v, 154r, 161r, 176v, 222v: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettere (13) al card. Marzio Ginetti. 9) 53r: Filonardi, Mario, a..."
Vat.lat.8472.pt.2,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Vat.lat.8472.pt.2,https://digi.vatlib.it/view/MSS_Vat.lat.8472.pt.2,"1) 232r: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettera a Benigno da Genova. 2) 232r-445r passim: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettere al card. Francesco Adriano Ceva. 3) 234v-235v: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettere (2) al conte palatino di Cracovia. 4) 238v: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettera al card. Marzio Ginetti. 5) 257r: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettera a Władysław IV Zygmunt, re di Polonia. 6) 303v-304r: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettera a Claudia, arciduchessa d'Austria, moglie di Leopoldo, arciduca d'Austria e conte del Tirolo. 7) 335r: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettera a Taddeo Collicola, medico di papa Urbano VIII. 8) 335v: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettera a Fornari. 9) 335v, 403r, 420v: Filonardi, Mario, arciv. di Avignon, m. 1644 Lettere (3) ad Alonso Ibarra. 10) 358r, 373v, 390r-392r: Filonardi, Mario, arciv. di Avignon, m. 1644 Lette..."
Vat.lat.10024,6.0,1,minuta,1,https://digi.vatlib.it/mss/detail/Vat.lat.10024,https://digi.vatlib.it/view/MSS_Vat.lat.10024,"1) 155r: Rodella, Giovanni Battista, sac., 1724-1794 Lettera in versi a Bobina Pluda. 2) 156r: Rodella, Giovanni Battista, sac., 1724-1794 [Lettera] a S.E. il Sig. Marchese Carlo Valenti Gonzaga."
